@xmlns,@xmlns:xsi,@xsi:type,uid,codeType,libelle,libelleEdition,libelleAbrege,libelleAbrev,viMoDe,organeParent,chambre,regime,legislature,regimeJuridique,siteInternet,nombreReunionsAnnuelles,secretariat,listePays,positionPolitique,preseance,couleurAssociee
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO774084,MINISTERE,"Secrétariat d'État auprès de la ministre du travail, de l'emploi et de l'insertion, chargé des retraites et de la santé au travail","auprès de la ministre du travail, de l'emploi et de l'insertion, chargé des retraites et de la santé au travail",Retraites et santé au travail,RETSA,"{'dateDebut': '2020-07-27', 'dateAgrement': None, 'dateFin': '2022-05-16'}",PO773371,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO717338,ORGEXTPARL,Conseil d'administration du centre scientifique et technique du bâtiment,,CA centre scientifique et technique du bâtiment,346,"{'dateDebut': '2015-08-17', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Articles L. 142-1 et R. 142-2 du code de la construction et de l'habitation,http://www.cstb.fr/cstb/organisation/instances-de-gouvernance/,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO770482,MINISTERE,"Secrétariat d'État auprès du ministre des solidarités et de la santé, chargé des retraites","auprès du ministre des solidarités et de la santé, chargé des retraites",Retraites,RET,"{'dateDebut': '2020-02-17', 'dateAgrement': None, 'dateFin': '2020-05-19'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO784967,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi rétablissant et complétant l'état d'urgence sanitaire,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi rétablissant et complétant l'état d'urgence sanitaire,Gestion de la crise sanitaire,4386,"{'dateDebut': '2021-07-23', 'dateAgrement': None, 'dateFin': '2021-07-25'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733142,GA,France-Equateur,de France-Equateur,Equateur,EQU,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Blandine Le Gall', 'secretaire02': None}",{'paysRef': 'GOP756571'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO766172,MISINFO,Mission d'information sur l'immunité parlementaire,de la mission d'information sur l'immunité parlementaire,Immunité parlementaire,IMMUNITE,"{'dateDebut': '2019-07-03', 'dateAgrement': None, 'dateFin': '2020-02-12'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733202,GA,France-Iran,de France-Iran,Iran,IRAN,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Julien Barbot', 'secretaire02': None}",{'paysRef': 'GOP756444'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO759351,COMSPSENAT,PJL croissance et transformation des entreprises,,PJL croissance et transformation des entreprises,ENTRE,"{'dateDebut': '2018-10-10', 'dateAgrement': None, 'dateFin': '2019-05-22'}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO729966,MINISTERE,Ministère de la justice,,Justice,JUS,"{'dateDebut': '2017-06-22', 'dateAgrement': None, 'dateFin': '2020-07-06'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60174,ORGEXTPARL,Conseil d'administration du Conservatoire de l'espace littoral et des rivages lacustres,du conseil d'administration du Conservatoire de l'espace littoral et des rivages lacustres,Littoral et rivages lacustres,29,"{'dateDebut': '1975-07-10', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 322-11 du code de l’environnement,http://www.conservatoire-du-littoral.fr/57-gouvernance-de-l-etablissement.htm,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO791633,MINISTERE,"Ministère auprès de la ministre de l’Europe et des affaires étrangères, chargé du commerce extérieur et de l'attractivité","auprès de la ministre de l’Europe et des affaires étrangères, chargé du commerce extérieur et de l'attractivité",Commerce extérieur et attractivité,CAECE,"{'dateDebut': '2022-05-21', 'dateAgrement': None, 'dateFin': None}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO296224,ORGEXTPARL,Haut Conseil pour l'avenir de l'Assurance maladie,du Haut Conseil pour l'avenir de l'Assurance maladie,Avenir de l'assurance maladie,194,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,Article 72 de la loi n° 2005-1579 du 19 décembre 2005,"http://www.securite-sociale.fr/-Composition-et-fonctionnement,1191-",21,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO787597,MISINFO,Mission d'information sur le tourisme de montagne et les enjeux du changement climatique,Mission d'information sur le tourisme de montagne et les enjeux du changement climatique,TOURISME MONTAGNE,T_MONTAGNE,"{'dateDebut': '2021-10-27', 'dateAgrement': None, 'dateFin': None}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO783255,MISINFO,"Mission d’information sur le cadre juridique et statutaire de l’enseignement hybride ou à distance, dans l’enseignement scolaire et l’enseignement supérieur",,MI enseignement à distance,ENSEIGDIST,"{'dateDebut': '2021-05-05', 'dateAgrement': None, 'dateFin': None}",PO419604,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746987,GE,Industrie du luxe et de moyens,INDUSTRIE DU LUXE ET DE MOYENS,INDUSTRIE DU LUXE ET DE MOYENS,INDUSTLUXE,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Charline Renaud', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746634,GE,"Arctique, Antarctique et Terres Australes et Antarctiques françaises – droit des grands fonds",,"ARCTIQUE, ANTARCTIQUE ET TERRES AUSTRALES ET ANTARCTIQUES FRANÇAISES",ARCTIQUE,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Léo André', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO717200,MINISTERE,Ministère de l’action et des comptes publics,de l’action et des comptes publics,Action et comptes publics,CPA,"{'dateDebut': '2017-05-18', 'dateAgrement': None, 'dateFin': '2017-06-19'}",PO717173,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733172,GA,France-São Tomé et Príncipe,de France-São Tomé et Príncipe,São Tomé et Príncipe,SAO,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Barbara Klising', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO744286,MISINFO,Mission d'information sur le terrorisme : lutter contre le financement du terrorisme international,de la mission d'information sur le terrorisme : lutter contre le financement du terrorisme international,Lutter contre le financement du terrorisme international,TERRORISME,"{'dateDebut': '2017-10-24', 'dateAgrement': None, 'dateFin': '2019-04-03'}",PO59047,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO768631,MISINFOPRE,Mission d'information sur l'émergence et l'évolution des différentes formes de racisme et les réponses à y apporter,de la mission d'information sur l'émergence et l'évolution des différentes formes de racisme et les réponses à y apporter,Émergence et évolution des différentes de racisme,RACISME,"{'dateDebut': '2019-12-03', 'dateAgrement': None, 'dateFin': '2021-03-09'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746398,MISINFO,Mission d'évaluation et de contrôle,de la Mission d'évaluation et de contrôle (commission des finances),Mission d'évaluation et de contrôle,MEC,"{'dateDebut': '2017-12-13', 'dateAgrement': None, 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO789115,CMP,"Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi visant à démocratiser le sport, à améliorer la gouvernance des fédérations sportives et à sécuriser les conditions d’exercice du sport professionnel","Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi visant à démocratiser le sport, à améliorer la gouvernance des fédérations sportives et à sécuriser les conditions d’exercice du sp",Démocratisation du sport,3808,"{'dateDebut': '2022-01-20', 'dateAgrement': None, 'dateFin': '2022-02-24'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO791601,MINISTERE,Ministère de l’éducation nationale et de la jeunesse,de l’éducation nationale et de la jeunesse,Éducation nationale et jeunesse,MEN,"{'dateDebut': '2022-05-21', 'dateAgrement': None, 'dateFin': None}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO758882,MISINFO,Mission d'information sur le secteur spatial de défense,de la mission d'information sur le secteur spatial de défense,Secteur spatial de défense,SPATIAL,"{'dateDebut': '2018-09-12', 'dateAgrement': None, 'dateFin': '2019-01-15'}",PO59046,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO407326,ORGEXTPARL,Conseil d'administration de l'Institut des hautes études pour la science et la technologie,du conseil d'administration de l'Institut des hautes études pour la science et la technologie,Science et technologie,239,"{'dateDebut': '2007-04-27', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 30 de la loi n° 2018-699 du 3 août 2018,https://www.ihest.fr/l-institut/qui-sommes-nous/conseil-d-administration,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO725688,GOUVERNEMENT,Gouvernement,du Gouvernement,PHILIPPE 2,GVT,"{'dateDebut': '2017-06-20', 'dateAgrement': None, 'dateFin': '2020-07-06'}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO778858,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif aux délais d'organisation des élections municipales partielles et des élections des membres des commissions syndicales,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif aux délais d'organisation des élections municipales partielles et des élections des membres des commissions syndicales,Elections municipales partielles,3584,"{'dateDebut': '2020-12-04', 'dateAgrement': None, 'dateFin': '2020-12-11'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO779524,MISINFO,Mission flash parité dans les fonctions électives et exécutives du bloc communal,,MI FLASH PARITÉ,MI PARITÉ,"{'dateDebut': '2020-12-14', 'dateAgrement': None, 'dateFin': None}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60237,ORGEXTPARL,Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées,du conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées,Fresnes,97,"{'dateDebut': '1985-12-27', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article R. 6147-73 du code de la santé publique,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO767728,MISINFO,Mission d'information relative aux aides à la personne,Mission d'information relative aux aides à la personne,aide personne,AIDE PERS,"{'dateDebut': '2019-10-09', 'dateAgrement': None, 'dateFin': '2020-06-24'}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,GroupePolitique_type,PO765636,GP,UDI et Indépendants,du groupe UDI et Indépendants,UDI-I,UDI-I,"{'dateDebut': '2019-06-11', 'dateAgrement': None, 'dateFin': '2019-09-27'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,Opposition,5,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO766513,MINISTERE,Secrétariat d'État auprès de la ministre de la transition écologique et solidaire,auprès de la ministre de la transition écologique et solidaire,"Transition écologique et solidaire (Mme Poirson, SE auprès de la ministre)",TRE,"{'dateDebut': '2019-07-17', 'dateAgrement': None, 'dateFin': '2020-07-06'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO747266,GE,"Vigne, vin et œnologie","VIGNE, VIN ET ŒNOLOGIE","VIGNE, VIN ET ŒNOLOGIE",VIGNEVINŒN,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Pensée Chappotteau', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO770488,MISINFO,Mission d'information sur les sels nitrités dans l'industrie agroalimentaire,de la mission d'information sur les sels nitrités dans l'industrie agroalimentaire,SELS NITRITÉ DANS INDUSTRIE AGROALIMENTAIRE,NITRITES,"{'dateDebut': '2020-02-12', 'dateAgrement': None, 'dateFin': None}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO783149,CNPE,"Commission d'enquête sur les migrations, les déplacements de populations et les conditions de vie et d’accès au droit des migrants, réfugiés et apatrides en regard des engagements nationaux, européens et internationaux de la France","de la commission d'enquête sur les migrations, les déplacements de populations et les conditions de vie et d’accès au droit des migrants, réfugiés et apatrides en regard des engagements nationaux, européens et internationaux de la France",Commission d'enquête sur les migrations,CEMIGRANTS,"{'dateDebut': '2021-05-11', 'dateAgrement': None, 'dateFin': '2021-11-10'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
