uid,objet,type,date,seance,sort,identiques,amendement,sous_amendement,cr,url_scrutin,url_seance
VTANR5L16V923,le sous-amendement n° 10 de Mme Laporte à l'amendement n° 8 de M. Hajjar au titre de la proposition de résolution tendant à la création d'une commission d'enquête sur le coût de la vie dans les départements et régions d'outre-mer.,scrutin public ordinaire,2023-02-09,RUANR5L16S2023IDS26784,rejeté,False,True,True,CRSANR5L16S2023O1N138,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/923,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N138
VTANR5L16V510,l'amendement n° 343 de M. Jean-Philippe Tanguy avant l'article 1 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-07,RUANR5L16S2023IDS26445,rejeté,False,True,False,CRSANR5L16S2023O1N048,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/510,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N048
VTANR5L16V1617,l'amendement n° 251 de M. François à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-24,RUANR5L16S2023IDS27072,rejeté,False,True,False,CRSANR5L16S2023O1N243,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1617,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N243
VTANR5L16V434,l'amendement n° 1502 de Mme Loir à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Culture.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26421,rejeté,False,True,False,CRSANR5L16S2023O1N039,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/434,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N039
VTANR5L16V359,"la motion de censure déposée en application de l'article 49, alinéa 3, de la Constitution par Mme Marine Le Pen et 89 membres de l'Assemblée.",scrutin public solennel,2022-10-24,RUANR5L16S2023IDS26458,rejeté,False,False,False,CRSANR5L16S2023O1N029,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/359,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N029
VTANR5L16V1325,l'amendement n° 9 de M. Tivoli à l'article 1er A de la proposition de loi visant à protéger les logements contre l'occupation illicite (deuxième lecture).,scrutin public ordinaire,2023-03-29,RUANR5L16S2023IDS26942,rejeté,False,True,False,CRSANR5L16S2023O1N196,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1325,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N196
VTANR5L16V958,l'amendement n° 14104 de M. Marchio à l'article 2 du projet de loi de financement rectificative de la sécurité sociale pour 2023 (première lecture).,scrutin public ordinaire,2023-02-13,RUANR5L16S2023IDS26790,rejeté,False,True,False,CRSANR5L16S2023O1N144,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/958,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N144
VTANR5L16V688,l'amendement n° 566 de Mme Mathilde Paris à l'article 3 (examen prioritaire) du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-07,RUANR5L16S2023IDS26602,rejeté,False,True,False,CRSANR5L16S2023O1N088,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/688,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N088
VTANR5L16V487,"l'amendement n° 2271 de M. Jean-Philippe Tanguy à l'article 27 et État B du projet de loi de finances pour 2023 (première lecture) - Mission Écologie, développement et mobilités durables.",scrutin public ordinaire,2022-10-31,RUANR5L16S2023IDS26424,rejeté,False,True,False,CRSANR5L16S2023O1N042,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/487,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N042
VTANR5L16V1435,l'amendement n° 959 de Mme Colombier après l'article 3 de la proposition de loi portant mesures pour bâtir la société du bien vieillir en France (première lecture).,scrutin public ordinaire,2023-04-13,RUANR5L16S2023IDS27002,rejeté,False,True,False,CRSANR5L16S2023O1N215,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1435,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N215
VTANR5L16V489,"l'amendement n° 404 de M. Meurin à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Écologie, développement et mobilités durables.",scrutin public ordinaire,2022-10-31,RUANR5L16S2023IDS26424,rejeté,False,True,False,CRSANR5L16S2023O1N042,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/489,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N042
VTANR5L16V488,"l'amendement n° 403 de M. Meurin à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Écologie, développement et mobilités durables.",scrutin public ordinaire,2022-10-31,RUANR5L16S2023IDS26424,rejeté,False,True,False,CRSANR5L16S2023O1N042,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/488,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N042
VTANR5L16V297,l'amendement n° 491 de Mme Blanc après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-14,RUANR5L16S2023IDS26395,rejeté,False,True,False,CRSANR5L16S2023O1N019,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/297,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N019
VTANR5L16V19,l'amendement n° 684 de M. Catteau à l'article premier du projet de loi portant mesures d'urgence pour la protection du pouvoir d'achat (première lecture).,scrutin public ordinaire,2022-07-18,RUANR5L16S2022IDS26205,rejeté,False,True,False,CRSANR5L16S2022E1N008,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/19,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N008
VTANR5L16V1467,le sous-amendement n° 62 de M. Sabatou à l'amendement n° 42 de M. Philippe Brun à l'article 2 de la proposition de loi visant à protéger le groupe Électricité de France d'un démembrement (deuxième lecture).,scrutin public ordinaire,2023-05-04,RUANR5L16S2023IDS27023,rejeté,False,True,True,CRSANR5L16S2023O1N223,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1467,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N223
VTANR5L16V615,l'amendement n° 600 de Mme Colombier à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-18,RUANR5L16S2023IDS26551,rejeté,False,True,False,CRSANR5L16S2023O1N062,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/615,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N062
VTANR5L16V23,l'amendement n° 743 de M. Tanguy à l'article premier du projet de loi portant mesures d'urgence pour la protection du pouvoir d'achat (première lecture).,scrutin public ordinaire,2022-07-18,RUANR5L16S2022IDS26205,rejeté,False,True,False,CRSANR5L16S2022E1N008,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/23,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N008
VTANR5L16V574,l'amendement n° 1036 de Mme Roullaud à l'article 6 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-15,RUANR5L16S2023IDS26501,rejeté,False,True,False,CRSANR5L16S2023O1N054,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/574,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N054
VTANR5L16V1359,l'amendement n° 93 de Mme Engrand à l'article 3 bis de la proposition de loi visant à lutter contre les arnaques et les dérives des influenceurs sur les réseaux sociaux (première lecture).,scrutin public ordinaire,2023-03-30,RUANR5L16S2023IDS26945,rejeté,False,True,False,CRSANR5L16S2023O1N199,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1359,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N199
VTANR5L16V474,l'amendement n° 1377 de Mme Le Pen à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Outre-Mer.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26422,rejeté,False,True,False,CRSANR5L16S2023O1N040,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/474,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N040
VTANR5L16V586,l'amendement n° 388 de Mme Lechanteux après l'article 7 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-16,RUANR5L16S2023IDS26552,rejeté,False,True,False,CRSANR5L16S2023O1N056,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/586,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N056
VTANR5L16V1643,l'amendement n° 280 de Mme Lavalette à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-25,RUANR5L16S2023IDS27075,rejeté,False,True,False,CRSANR5L16S2023O1N246,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1643,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N246
VTANR5L16V320,l'amendement n° 2466 de Mme Le Pen après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-14,RUANR5L16S2023IDS26397,rejeté,False,True,False,CRSANR5L16S2023O1N021,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/320,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N021
VTANR5L16V171,l'amendement n° 632 de M. Jean-Philippe Tanguy après l'article 10 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-26,RUANR5L16S2022IDS26216,rejeté,False,True,False,CRSANR5L16S2022E1N024,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/171,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N024
VTANR5L16V1789,l'amendement n° 16 de Mme Parmentier après l'article 3 de la proposition de loi visant à renforcer la continuité territoriale en Outre-Mer (première lecture).,scrutin public ordinaire,2023-06-08,RUANR5L16S2023IDS27178,rejeté,False,True,False,CRSANR5L16S2023O1N262,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1789,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N262
VTANR5L16V275,l'amendement n° 2460 de Mme Le Pen après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-13,RUANR5L16S2023IDS26392,rejeté,False,True,False,CRSANR5L16S2023O1N016,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/275,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N016
VTANR5L16V176,l'amendement n° 652 de M. Jean-Philippe Tanguy après l'article 10 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-26,RUANR5L16S2022IDS26216,rejeté,False,True,False,CRSANR5L16S2022E1N024,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/176,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N024
VTANR5L16V1369,l'amendement n° 23 de Mme Parmentier après l'article premier de la proposition de loi visant à mieux manger en soutenant les Français face à l'inflation et en favorisant l'accès à une alimentation saine (première lecture).,scrutin public ordinaire,2023-04-06,RUANR5L16S2023IDS26966,rejeté,False,True,False,CRSANR5L16S2023O1N206,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1369,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N206
VTANR5L16V511,l'amendement n° 342 de M. Jean-Philippe Tanguy avant l'article 1 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-07,RUANR5L16S2023IDS26445,rejeté,False,True,False,CRSANR5L16S2023O1N048,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/511,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N048
VTANR5L16V1344,le sous-amendement n° 184 de Mme Engrand à l'amendement n° 176 (rect.) de M. Delaporte à l'article 2 B de la proposition de loi visant à lutter contre les arnaques et les dérives des influenceurs sur les réseaux sociaux (première lecture).,scrutin public ordinaire,2023-03-30,RUANR5L16S2023IDS26944,rejeté,False,True,True,CRSANR5L16S2023O1N198,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1344,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N198
VTANR5L16V849,l'amendement n° 1 de Mme Duby-Muller après l'article 2 de la proposition de loi visant à sécuriser l'approvisionnement des Français en produits de grande consommation (première lecture).,scrutin public ordinaire,2023-01-18,RUANR5L16S2023IDS26691,rejeté,False,True,False,CRSANR5L16S2023O1N121,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/849,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N121
VTANR5L16V411,l'amendement n° 1913 de M. Berteloot à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/411,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V1538,l'amendement n° 3 de M. Gillet après l'article 10 de la proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (première lecture).,scrutin public ordinaire,2023-05-16,RUANR5L16S2023IDS27060,rejeté,False,True,False,CRSANR5L16S2023O1N235,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1538,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N235
VTANR5L16V646,l'amendement n° 124 de M. Chenu après l'article 5 de la proposition de loi visant à protéger les logements contre l'occupation illicite (première lecture).,scrutin public ordinaire,2022-11-29,RUANR5L16S2023IDS26560,rejeté,False,True,False,CRSANR5L16S2023O1N074,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/646,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N074
VTANR5L16V1283,l'amendement n° 588 de Mme Lelouis à l'article 12 du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-23,RUANR5L16S2023IDS26891,rejeté,False,True,False,CRSANR5L16S2023O1N189,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1283,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N189
VTANR5L16V1185,l'amendement n° 591 de M. Dragon à l'article 1er D du projet de loi relatif à l'accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-14,RUANR5L16S2023IDS26880,rejeté,False,True,False,CRSANR5L16S2023O1N176,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1185,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N176
VTANR5L16V307,l'amendement n° 585 de M. Meizonnet après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-14,RUANR5L16S2023IDS26396,rejeté,False,True,False,CRSANR5L16S2023O1N020,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/307,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N020
VTANR5L16V401,l'amendement n° 1883 de M. Schreck à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/401,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V578,l'amendement n° 880 de Mme Roullaud à l'article 6 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-16,RUANR5L16S2023IDS26502,rejeté,False,True,False,CRSANR5L16S2023O1N055,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/578,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N055
VTANR5L16V1245,l'amendement n° 628 de M. Rancoule à l'article premier du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-21,RUANR5L16S2023IDS26887,rejeté,False,True,False,CRSANR5L16S2023O1N185,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1245,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N185
